Timestamp, FPS
2024-11-12 22:18:18.133, 34.72403
2024-11-12 22:18:18.154, 45.6221
2024-11-12 22:18:18.178, 45.70363
2024-11-12 22:18:18.200, 38.59394
2024-11-12 22:18:18.221, 49.81866
2024-11-12 22:18:18.241, 49.01072
2024-11-12 22:18:18.264, 48.83409
2024-11-12 22:18:18.285, 43.33432
2024-11-12 22:18:18.311, 47.37136
2024-11-12 22:18:18.332, 37.3406
2024-11-12 22:18:18.355, 44.27443
2024-11-12 22:18:18.381, 47.85262
2024-11-12 22:18:18.406, 36.07322
2024-11-12 22:18:18.428, 41.52169
2024-11-12 22:18:18.453, 48.41583
2024-11-12 22:18:18.476, 39.23815
2024-11-12 22:18:18.501, 43.68434
2024-11-12 22:18:18.537, 30.26946
2024-11-12 22:18:18.566, 32.46806
2024-11-12 22:18:18.587, 39.20784
2024-11-12 22:18:18.610, 47.03514
2024-11-12 22:18:18.633, 42.63574
2024-11-12 22:18:18.656, 39.62687
2024-11-12 22:18:18.681, 48.28096
2024-11-12 22:18:18.708, 39.05823
2024-11-12 22:18:18.734, 38.00027
2024-11-12 22:18:18.757, 37.5491
2024-11-12 22:18:18.780, 44.50992
2024-11-12 22:18:18.803, 42.58109
2024-11-12 22:18:18.827, 42.44518
2024-11-12 22:18:18.849, 44.1505
2024-11-12 22:18:18.871, 44.22705
2024-11-12 22:18:18.899, 43.81314
2024-11-12 22:18:18.921, 36.06762
2024-11-12 22:18:18.945, 47.71038
2024-11-12 22:18:18.970, 40.45569
2024-11-12 22:18:18.997, 40.96128
2024-11-12 22:18:19.021, 36.08584
2024-11-12 22:18:19.045, 44.80668
2024-11-12 22:18:19.074, 37.88998
2024-11-12 22:18:19.100, 35.23621
2024-11-12 22:18:19.124, 38.34106
2024-11-12 22:18:19.149, 44.59687
2024-11-12 22:18:19.170, 38.58769
2024-11-12 22:18:19.195, 42.864
2024-11-12 22:18:19.219, 42.32697
2024-11-12 22:18:19.242, 41.8048
2024-11-12 22:18:19.272, 40.89628
2024-11-12 22:18:19.298, 34.79387
2024-11-12 22:18:19.323, 39.29551
2024-11-12 22:18:19.351, 35.63855
2024-11-12 22:18:19.376, 37.45122
2024-11-12 22:18:19.403, 40.08643
2024-11-12 22:18:19.428, 37.21152
2024-11-12 22:18:19.456, 43.01723
2024-11-12 22:18:19.484, 32.46458
2024-11-12 22:18:19.513, 41.43515
2024-11-12 22:18:19.542, 32.29025
2024-11-12 22:18:19.570, 34.62029
2024-11-12 22:18:19.594, 35.23633
2024-11-12 22:18:19.620, 43.89353
2024-11-12 22:18:19.646, 36.86283
2024-11-12 22:18:19.670, 36.27855
2024-11-12 22:18:19.694, 40.75146
2024-11-12 22:18:19.722, 44.10746
2024-11-12 22:18:19.748, 37.83107
2024-11-12 22:18:19.778, 36.28552
2024-11-12 22:18:19.802, 34.39842
2024-11-12 22:18:19.827, 37.87621
2024-11-12 22:18:19.854, 42.96585
2024-11-12 22:18:19.880, 37.95729
2024-11-12 22:18:19.903, 37.57138
2024-11-12 22:18:19.928, 44.65522
2024-11-12 22:18:19.950, 42.60414
2024-11-12 22:18:19.981, 41.94297
2024-11-12 22:18:20.005, 32.36728
2024-11-12 22:18:20.031, 39.68002
2024-11-12 22:18:20.059, 41.45181
2024-11-12 22:18:20.087, 35.7728
2024-11-12 22:18:20.111, 35.94291
2024-11-12 22:18:20.135, 43.92882
2024-11-12 22:18:20.159, 42.30476
2024-11-12 22:18:20.183, 39.45427
2024-11-12 22:18:20.210, 41.19668
2024-11-12 22:18:20.238, 37.33879
2024-11-12 22:18:20.263, 33.89899
2024-11-12 22:18:20.296, 40.27272
2024-11-12 22:18:20.325, 31.31233
2024-11-12 22:18:20.352, 34.54924
2024-11-12 22:18:20.382, 36.02007
2024-11-12 22:18:20.408, 34.39357
2024-11-12 22:18:20.434, 37.46006
2024-11-12 22:18:20.460, 39.598
2024-11-12 22:18:20.488, 37.77106
2024-11-12 22:18:20.519, 35.3151
2024-11-12 22:18:20.548, 32.91802
2024-11-12 22:18:20.581, 32.4842
2024-11-12 22:18:20.606, 32.25109
2024-11-12 22:18:20.632, 39.39862
2024-11-12 22:18:20.654, 40.37011
2024-11-12 22:18:20.680, 42.81244
2024-11-12 22:18:20.704, 41.09645
2024-11-12 22:18:20.729, 39.17421
2024-11-12 22:18:20.756, 40.37533
2024-11-12 22:18:20.781, 36.46494
2024-11-12 22:18:20.813, 36.89397
2024-11-12 22:18:20.838, 33.69715
2024-11-12 22:18:20.862, 41.87429
2024-11-12 22:18:20.893, 42.45437
2024-11-12 22:18:20.924, 30.15718
2024-11-12 22:18:20.954, 32.78753
2024-11-12 22:18:20.983, 34.93377
2024-11-12 22:18:21.019, 31.72116
2024-11-12 22:18:21.048, 28.53116
2024-11-12 22:18:21.082, 33.05097
2024-11-12 22:18:21.119, 29.94469
2024-11-12 22:18:21.151, 27.22037
2024-11-12 22:18:21.179, 30.42093
2024-11-12 22:18:21.212, 37.75437
2024-11-12 22:18:21.242, 32.18818
2024-11-12 22:18:21.268, 32.91206
2024-11-12 22:18:21.295, 38.92353
2024-11-12 22:18:21.322, 33.8374
2024-11-12 22:18:21.355, 38.70583
2024-11-12 22:18:21.381, 30.2175
2024-11-12 22:18:21.409, 37.86889
2024-11-12 22:18:21.441, 34.70138
2024-11-12 22:18:21.468, 32.90524
2024-11-12 22:18:21.501, 36.29593
2024-11-12 22:18:21.532, 27.36382
2024-11-12 22:18:21.560, 36.98034
2024-11-12 22:18:21.590, 35.91348
2024-11-12 22:18:21.620, 32.75585
2024-11-12 22:18:21.647, 34.2522
2024-11-12 22:18:21.675, 36.63943
2024-11-12 22:18:21.705, 35.90097
2024-11-12 22:18:21.732, 32.80248
2024-11-12 22:18:21.761, 37.22814
2024-11-12 22:18:21.788, 34.56596
2024-11-12 22:18:21.819, 37.01373
2024-11-12 22:18:21.851, 31.41177
2024-11-12 22:18:21.882, 29.71124
2024-11-12 22:18:21.916, 34.03734
2024-11-12 22:18:21.944, 29.43419
2024-11-12 22:18:21.978, 34.44297
2024-11-12 22:18:22.004, 31.2419
2024-11-12 22:18:22.035, 36.85114
2024-11-12 22:18:22.065, 30.71555
2024-11-12 22:18:22.099, 35.47546
2024-11-12 22:18:22.131, 30.39357
2024-11-12 22:18:22.165, 30.30707
2024-11-12 22:18:22.196, 29.47271
2024-11-12 22:18:22.227, 33.06517
2024-11-12 22:18:22.256, 31.99201
2024-11-12 22:18:22.285, 34.93328
2024-11-12 22:18:22.316, 32.7741
2024-11-12 22:18:22.354, 33.96774
2024-11-12 22:18:22.391, 24.10777
2024-11-12 22:18:22.431, 26.80168
2024-11-12 22:18:22.472, 24.2419
2024-11-12 22:18:22.511, 25.31338
2024-11-12 22:18:22.557, 24.78401
2024-11-12 22:18:22.604, 22.35011
2024-11-12 22:18:22.641, 21.64685
2024-11-12 22:18:22.672, 28.75612
2024-11-12 22:18:22.710, 30.8347
2024-11-12 22:18:22.746, 26.69329
2024-11-12 22:18:22.779, 28.8943
2024-11-12 22:18:22.811, 28.06009
2024-11-12 22:18:22.844, 34.1899
2024-11-12 22:18:22.877, 31.08148
2024-11-12 22:18:22.912, 28.95672
2024-11-12 22:18:22.944, 28.91536
2024-11-12 22:18:22.978, 31.25332
2024-11-12 22:18:23.012, 29.06233
2024-11-12 22:18:23.047, 30.71498
2024-11-12 22:18:23.080, 27.61081
2024-11-12 22:18:23.124, 29.05929
2024-11-12 22:18:23.165, 23.44562
2024-11-12 22:18:23.206, 24.66274
2024-11-12 22:18:23.247, 23.83069
2024-11-12 22:18:23.287, 24.58893
2024-11-12 22:18:23.325, 23.74784
2024-11-12 22:18:23.362, 27.05386
2024-11-12 22:18:23.404, 27.71527
2024-11-12 22:18:23.441, 23.67609
2024-11-12 22:18:23.479, 27.82067
2024-11-12 22:18:23.516, 25.06925
2024-11-12 22:18:23.548, 28.89464
2024-11-12 22:18:23.586, 31.46504
2024-11-12 22:18:23.626, 25.97362
2024-11-12 22:18:23.666, 25.15799
2024-11-12 22:18:23.700, 24.85429
2024-11-12 22:18:23.743, 27.87325
2024-11-12 22:18:23.784, 24.57552
2024-11-12 22:18:23.820, 24.14491
2024-11-12 22:18:23.854, 27.25204
2024-11-12 22:18:23.897, 27.03514
2024-11-12 22:18:23.932, 25.31979
2024-11-12 22:18:23.964, 28.9418
2024-11-12 22:18:24.000, 30.0497
2024-11-12 22:18:24.034, 28.15838
2024-11-12 22:18:24.072, 27.40462
2024-11-12 22:18:24.108, 27.06895
2024-11-12 22:18:24.144, 29.49592
2024-11-12 22:18:24.177, 27.6057
2024-11-12 22:18:24.213, 30.06886
2024-11-12 22:18:24.258, 26.60622
2024-11-12 22:18:24.302, 22.40284
2024-11-12 22:18:24.341, 23.64368
2024-11-12 22:18:24.379, 25.47089
2024-11-12 22:18:24.420, 25.83005
2024-11-12 22:18:24.461, 24.03043
2024-11-12 22:18:24.504, 24.46286
2024-11-12 22:18:24.546, 21.02696
2024-11-12 22:18:24.585, 26.72411
2024-11-12 22:18:24.629, 27.26556
2024-11-12 22:18:24.666, 21.32287
2024-11-12 22:18:24.704, 27.26348
2024-11-12 22:18:24.749, 25.24545
2024-11-12 22:18:24.788, 23.30513
2024-11-12 22:18:24.831, 25.23519
2024-11-12 22:18:24.880, 22.53536
2024-11-12 22:18:24.926, 21.3547
2024-11-12 22:18:24.970, 21.2239
2024-11-12 22:18:25.018, 22.47924
2024-11-12 22:18:25.060, 21.12986
2024-11-12 22:18:25.103, 23.66393
2024-11-12 22:18:25.154, 22.31585
2024-11-12 22:18:25.199, 20.59198
2024-11-12 22:18:25.253, 22.5309
2024-11-12 22:18:25.299, 18.42948
2024-11-12 22:18:25.352, 21.81363
2024-11-12 22:18:25.403, 19.02707
2024-11-12 22:18:25.456, 18.66124
2024-11-12 22:18:25.500, 19.10358
2024-11-12 22:18:25.554, 22.29655
2024-11-12 22:18:25.626, 18.88275
2024-11-12 22:18:25.674, 14.05438
2024-11-12 22:18:25.725, 20.08984
2024-11-12 22:18:25.785, 20.5343
2024-11-12 22:18:25.830, 16.50593
2024-11-12 22:18:25.882, 22.07554
2024-11-12 22:18:25.932, 20.16239
2024-11-12 22:18:25.982, 19.19412
2024-11-12 22:18:26.031, 19.91207
2024-11-12 22:18:26.082, 20.18726
2024-11-12 22:18:26.132, 20.33769
2024-11-12 22:18:26.185, 19.41382
2024-11-12 22:18:26.236, 19.11954
2024-11-12 22:18:26.289, 18.40485
2024-11-12 22:18:26.343, 20.66743
2024-11-12 22:18:26.395, 18.34994
2024-11-12 22:18:26.449, 19.1929
2024-11-12 22:18:26.499, 18.65755
2024-11-12 22:18:26.554, 19.3289
2024-11-12 22:18:26.611, 18.40018
2024-11-12 22:18:26.668, 17.55498
2024-11-12 22:18:26.723, 16.95674
2024-11-12 22:18:26.778, 19.50078
2024-11-12 22:18:26.836, 17.1456
2024-11-12 22:18:26.890, 17.30149
2024-11-12 22:18:26.951, 17.30191
2024-11-12 22:18:27.014, 17.16464
2024-11-12 22:18:27.067, 16.23738
2024-11-12 22:18:27.124, 17.87847
2024-11-12 22:18:27.180, 18.19217
2024-11-12 22:18:27.247, 19.03609
2024-11-12 22:18:27.318, 14.34883
2024-11-12 22:18:27.388, 13.57886
2024-11-12 22:18:27.468, 14.04522
2024-11-12 22:18:27.525, 12.70679
2024-11-12 22:18:27.585, 18.79494
2024-11-12 22:18:27.650, 16.19908
2024-11-12 22:18:27.704, 16.06671
2024-11-12 22:18:27.772, 16.68288
2024-11-12 22:18:27.833, 15.60778
2024-11-12 22:18:27.891, 16.42354
2024-11-12 22:18:27.947, 17.00961
2024-11-12 22:18:28.010, 18.0757
2024-11-12 22:18:28.077, 15.80323
2024-11-12 22:18:28.144, 14.77472
2024-11-12 22:18:28.211, 14.68634
2024-11-12 22:18:28.284, 15.45913
2024-11-12 22:18:28.342, 13.92153
2024-11-12 22:18:28.411, 16.65617
2024-11-12 22:18:28.473, 14.67528
2024-11-12 22:18:28.537, 15.8313
2024-11-12 22:18:28.604, 15.78627
2024-11-12 22:18:28.675, 14.71883
2024-11-12 22:18:28.746, 14.43608
2024-11-12 22:18:28.808, 14.07816
2024-11-12 22:18:28.869, 15.73435
2024-11-12 22:18:28.933, 15.03226
2024-11-12 22:18:28.999, 16.49561
2024-11-12 22:18:29.066, 14.90411
2024-11-12 22:18:29.124, 16.26061
2024-11-12 22:18:29.186, 17.1305
2024-11-12 22:18:29.253, 16.1799
2024-11-12 22:18:29.324, 14.76494
2024-11-12 22:18:29.390, 14.1812
2024-11-12 22:18:29.449, 15.23691
2024-11-12 22:18:29.504, 17.07038
2024-11-12 22:18:29.564, 17.56497
2024-11-12 22:18:29.630, 17.25911
2024-11-12 22:18:29.692, 14.95826
2024-11-12 22:18:29.753, 15.74868
2024-11-12 22:18:29.816, 16.76055
2024-11-12 22:18:29.881, 15.25637
2024-11-12 22:18:29.946, 16.43945
2024-11-12 22:18:30.012, 15.20633
2024-11-12 22:18:30.079, 15.07277
2024-11-12 22:18:30.143, 14.82105
2024-11-12 22:18:30.200, 15.79998
2024-11-12 22:18:30.269, 16.72705
2024-11-12 22:18:30.338, 14.65498
2024-11-12 22:18:30.409, 14.38077
2024-11-12 22:18:30.470, 14.47147
2024-11-12 22:18:30.536, 16.31345
2024-11-12 22:18:30.602, 14.6654
2024-11-12 22:18:30.668, 15.79352
2024-11-12 22:18:30.728, 15.15987
2024-11-12 22:18:30.790, 16.03903
2024-11-12 22:18:30.855, 16.07293
2024-11-12 22:18:30.914, 16.02038
2024-11-12 22:18:30.977, 16.66508
2024-11-12 22:18:31.036, 15.57783
2024-11-12 22:18:31.103, 16.60049
2024-11-12 22:18:31.172, 15.15429
2024-11-12 22:18:31.246, 14.72615
2024-11-12 22:18:31.332, 12.94354
2024-11-12 22:18:31.397, 12.08897
2024-11-12 22:18:31.458, 15.17771
2024-11-12 22:18:31.523, 16.30359
2024-11-12 22:18:31.583, 15.49004
2024-11-12 22:18:31.651, 16.67726
2024-11-12 22:18:31.712, 15.37797
2024-11-12 22:18:31.773, 16.21271
2024-11-12 22:18:31.843, 15.64909
2024-11-12 22:18:31.905, 14.91918
2024-11-12 22:18:31.970, 15.665
2024-11-12 22:18:32.032, 15.46537
2024-11-12 22:18:32.092, 15.64776
2024-11-12 22:18:32.148, 17.9163
2024-11-12 22:18:32.211, 17.03055
2024-11-12 22:18:32.277, 16.36977
2024-11-12 22:18:32.342, 15.08605
2024-11-12 22:18:32.400, 15.59403
2024-11-12 22:18:32.457, 17.27545
2024-11-12 22:18:32.516, 17.24007
2024-11-12 22:18:32.580, 16.53357
2024-11-12 22:18:32.642, 15.91584
2024-11-12 22:18:32.714, 16.32488
2024-11-12 22:18:32.779, 13.79853
2024-11-12 22:18:32.835, 15.25278
2024-11-12 22:18:32.894, 17.61655
2024-11-12 22:18:32.957, 17.32063
2024-11-12 22:18:33.015, 16.1681
2024-11-12 22:18:33.074, 16.63257
2024-11-12 22:18:33.140, 17.14513
2024-11-12 22:18:33.204, 15.32414
2024-11-12 22:18:33.271, 15.40364
2024-11-12 22:18:33.333, 14.82595
2024-11-12 22:18:33.398, 16.86215
2024-11-12 22:18:33.457, 15.13922
2024-11-12 22:18:33.516, 16.97905
2024-11-12 22:18:33.574, 16.92531
2024-11-12 22:18:33.639, 16.46391
2024-11-12 22:18:33.708, 15.50974
2024-11-12 22:18:33.763, 14.92446
2024-11-12 22:18:33.822, 17.73905
2024-11-12 22:18:33.896, 16.98773
2024-11-12 22:18:33.960, 13.78974
2024-11-12 22:18:34.022, 15.50914
2024-11-12 22:18:34.084, 16.32709
2024-11-12 22:18:34.147, 15.9481
2024-11-12 22:18:34.204, 16.02526
2024-11-12 22:18:34.268, 16.71534
2024-11-12 22:18:34.333, 16.42786
2024-11-12 22:18:34.396, 15.26359
2024-11-12 22:18:34.454, 16.13832
2024-11-12 22:18:34.518, 17.16665
2024-11-12 22:18:34.583, 15.2745
2024-11-12 22:18:34.649, 15.09407
2024-11-12 22:18:34.712, 15.63428
2024-11-12 22:18:34.776, 15.73512
2024-11-12 22:18:34.846, 15.87763
2024-11-12 22:18:34.915, 13.644
2024-11-12 22:18:35.006, 14.11763
2024-11-12 22:18:35.066, 11.32765
2024-11-12 22:18:35.131, 16.29705
2024-11-12 22:18:35.193, 15.806
2024-11-12 22:18:35.252, 16.66628
2024-11-12 22:18:35.314, 16.69683
2024-11-12 22:18:35.378, 16.13588
2024-11-12 22:18:35.435, 15.46111
2024-11-12 22:18:35.503, 16.10921
2024-11-12 22:18:35.568, 15.02429
2024-11-12 22:18:35.635, 15.77815
2024-11-12 22:18:35.697, 14.42111
2024-11-12 22:18:35.761, 16.77869
2024-11-12 22:18:35.831, 16.26185
2024-11-12 22:18:35.897, 14.40084
2024-11-12 22:18:35.961, 15.33874
2024-11-12 22:18:36.023, 14.95669
2024-11-12 22:18:36.086, 16.26386
2024-11-12 22:18:36.150, 15.66448
2024-11-12 22:18:36.214, 15.50856
2024-11-12 22:18:36.281, 15.84384
2024-11-12 22:18:36.350, 15.29625
2024-11-12 22:18:36.416, 14.13154
2024-11-12 22:18:36.474, 15.5434
2024-11-12 22:18:36.531, 17.107
2024-11-12 22:18:36.590, 17.23321
2024-11-12 22:18:36.650, 17.30014
2024-11-12 22:18:36.716, 16.32224
2024-11-12 22:18:36.784, 15.51287
2024-11-12 22:18:36.848, 14.52308
2024-11-12 22:18:36.903, 15.80411
2024-11-12 22:18:36.967, 16.98347
2024-11-12 22:18:37.037, 15.52713
2024-11-12 22:18:37.098, 14.84453
2024-11-12 22:18:37.161, 16.42416
2024-11-12 22:18:37.236, 15.67808
2024-11-12 22:18:37.300, 13.5769
2024-11-12 22:18:37.362, 16.00592
2024-11-12 22:18:37.421, 16.12404
2024-11-12 22:18:37.481, 16.34406
2024-11-12 22:18:37.546, 16.83332
2024-11-12 22:18:37.605, 15.49441
2024-11-12 22:18:37.676, 16.68825
2024-11-12 22:18:37.744, 14.26047
2024-11-12 22:18:37.810, 15.15445
2024-11-12 22:18:37.876, 14.96867
2024-11-12 22:18:37.937, 14.72277
2024-11-12 22:18:38.002, 15.85437
2024-11-12 22:18:38.065, 15.99826
2024-11-12 22:18:38.133, 15.53565
2024-11-12 22:18:38.203, 15.46664
2024-11-12 22:18:38.276, 13.67112
2024-11-12 22:18:38.335, 14.26733
2024-11-12 22:18:38.405, 16.83402
2024-11-12 22:18:38.477, 13.84422
2024-11-12 22:18:38.539, 14.10266
2024-11-12 22:18:38.606, 16.12157
2024-11-12 22:18:38.699, 14.22018
2024-11-12 22:18:38.764, 10.97365
2024-11-12 22:18:38.829, 14.487
2024-11-12 22:18:38.889, 16.56965
2024-11-12 22:18:38.957, 16.95027
2024-11-12 22:18:39.019, 14.64594
2024-11-12 22:18:39.082, 15.98504
2024-11-12 22:18:39.141, 16.11962
2024-11-12 22:18:39.220, 16.76468
2024-11-12 22:18:39.289, 12.69561
2024-11-12 22:18:39.355, 14.6866
2024-11-12 22:18:39.435, 14.94145
2024-11-12 22:18:39.502, 12.27798
2024-11-12 22:18:39.571, 14.76723
2024-11-12 22:18:39.629, 15.00033
2024-11-12 22:18:39.688, 16.87929
2024-11-12 22:18:39.748, 17.703
2024-11-12 22:18:39.809, 15.98065
2024-11-12 22:18:39.865, 16.92672
2024-11-12 22:18:39.932, 17.45618
2024-11-12 22:18:39.991, 14.92929
2024-11-12 22:18:40.048, 17.21247
2024-11-12 22:18:40.111, 17.83908
2024-11-12 22:18:40.171, 15.95609
2024-11-12 22:18:40.235, 16.36088
2024-11-12 22:18:40.299, 15.84909
2024-11-12 22:18:40.362, 15.82797
2024-11-12 22:18:40.420, 15.72973
2024-11-12 22:18:40.481, 16.62364
2024-11-12 22:18:40.537, 16.665
2024-11-12 22:18:40.600, 16.74991
2024-11-12 22:18:40.660, 16.8454
2024-11-12 22:18:40.717, 16.71271
2024-11-12 22:18:40.780, 17.66139
2024-11-12 22:18:40.841, 16.01171
2024-11-12 22:18:40.903, 15.94665
